gisjn_tct,year,tractid,totpop_pov,povpop,povpop185,totalhh,hh100k_up,hh150k_up,tractpop,afam_pop,asn_pop,hisp_pop,totpop_age,under18,over64,povpop_pct,povpop185_pct,hh100k_pct,hh150k_pct,afam_pct,asn_pct,hisp_pct,under18_pct,over64_pct,aldi,bell.s,bi.lo,big.bear,bp.food.mart,chevron.food.mart,circle.k,citgo.food.mart,costco,cvs.pharmacy,dollar.general,dollar.tree,exxon.food.mart,family.dollar.store,flash.foods.llc,food.depot,food.lion,freds.store,harveys,iga,ingles.markets,jet.food.store,kmart,kroger,mapco.express,one.stop,piggly.wiggly,publix,quick.mart,quick.stop,quiktrip,race.trac,rite.aid,sam.s.club,save.a.lot,shell.food.mart,target,texaco.food.mart,the.fresh.market,trader.joe,walgreen.s.,walmart,wayfield,whole.foods,wholesale,winn.dixie,snap_enroll
G13045911000,Y2009,13e9,6768,1191,2531,2501,414,182,6768,1260,0,1002,6768,1252,860,17.59751773,37.3965721,16.55337865,7.277089164,18.61702128,0,14.80496454,18.49881797,12.70685579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086.236727
G13045911000,Y2008,13e9,6436,1258,2443,2537,515,187,6436,1425,57,841,6436,1339,759,19.54630205,37.95835923,20.29956642,7.370910524,22.14108142,0.885643257,13.06712244,20.80484773,11.79303915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.408084
G13045910701,Y2013,13045910701,7870,1301,2845,2982,475,176,8651,1087,159,572,8651,1635,1055,16.53113088,36.14993647,15.92890677,5.902079142,12.56502138,1.837937811,6.611952375,18.89954919,12.19512195,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2033.252504
G13045910701,Y2012,13045910701,8103,1578,3042,3023,558,158,8897,1313,157,576,8897,1717,1050,19.47426879,37.54165124,18.45848495,5.226596097,14.75778352,1.764639766,6.474092391,19.29863999,11.80173092,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2057.359616
G13045910701,Y2011,13045910701,8394,1923,3358,3065,509,118,9194,1494,145,511,9194,1977,947,22.90922087,40.00476531,16.60685155,3.849918434,16.24972808,1.57711551,5.557972591,21.50315423,10.30019578,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1946.027107
G13045910701,Y2010,13045910701,8644,1918,3479,3070,703,194,9499,1685,51,539,9499,2033,997,22.18880148,40.24757057,22.8990228,6.319218241,17.73870934,0.536898621,5.674281503,21.40225287,10.49584167,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737.815427
G13045910701,Y2009,13045910701,8258,2001,3433,3023,598,262,9159,1963,57,186,9159,1804,1227,24.23104868,41.57180915,19.78167383,8.666887198,21.43247079,0.622338683,2.030789387,19.69647341,13.39665902,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543.244067
G13045910701,Y2008,13045910701,8478,1724,3356,3065,584,276,9304,1752,55,442,9304,1721,1144,20.33498467,39.58480774,19.05383361,9.004893964,18.83061049,0.591143594,4.750644884,18.49742046,12.29578676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251.791708
G13045910703,Y2013,13045910703,8764,1977,4417,2978,396,185,8870,2013,106,378,8870,1703,1268,22.55819261,50.39936102,13.29751511,6.212222968,22.69447576,1.195039459,4.261555806,19.19954904,14.29537768,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888.379449
G13045910703,Y2012,13045910703,8211,1726,3748,2872,327,141,8317,1975,33,204,8317,1613,1273,21.02058215,45.64608452,11.38579387,4.909470752,23.74654322,0.396777684,2.452807503,19.39401226,15.30599976,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925.043865
G13045910703,Y2011,13045910703,7973,1353,3613,2824,376,82,8081,2125,38,351,8081,1366,1301,16.96977298,45.31543961,13.31444759,2.90368272,26.29625046,0.470238832,4.343521841,16.90384853,16.09949264,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821.535652
G13045910703,Y2010,13045910703,7925,1123,3298,2929,391,86,8065,2317,40,405,8065,1484,1290,14.170347,41.61514196,13.34926596,2.936155685,28.72907626,0.495970242,5.021698698,18.40049597,15.9950403,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626.473591
G13045910703,Y2009,13045910703,8435,2029,3844,3068,298,61,8579,2975,53,421,8579,1947,1201,24.05453468,45.57202134,9.713168188,1.988265971,34.67770136,0.617787621,4.907331857,22.69495279,13.99930062,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440.224712
G13045910703,Y2008,13045910703,8448,1893,3543,3119,238,30,8566,2925,0,349,8566,1790,1319,22.40767045,41.93892045,7.63065085,0.961846746,34.1466262,0,4.074247023,20.89656783,15.39808545,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.963306
G13045910600,Y2013,13045910600,5878,1543,2335,2229,361,149,6000,1021,111,691,6000,1200,660,26.25042531,39.72439605,16.19560341,6.684611934,17.01666667,1.85,11.51666667,20,11,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277.867176
G13045910600,Y2012,13045910600,6253,2128,2755,2237,353,157,6352,1562,73,861,6352,1537,616,34.0316648,44.05885175,15.78006258,7.018328118,24.5906801,1.149244332,13.55478589,24.19710327,9.697732997,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298.970625
G13045910600,Y2011,13045910600,6103,1796,2497,2226,434,171,6177,1688,58,811,6177,1322,568,29.42815009,40.91430444,19.49685535,7.681940701,27.32718148,0.938967136,13.12935082,21.40197507,9.195402299,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232.534271
G13045910600,Y2010,13045910600,5798,1421,2007,2134,432,152,5847,1430,60,564,5847,1064,573,24.50845119,34.61538462,20.24367385,7.122774133,24.45698649,1.026167265,9.645972293,18.19736617,9.799897383,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092.315254
G13045910600,Y2009,13045910600,5613,1153,1591,2167,373,117,5723,1118,155,493,5723,1064,464,20.54159986,28.34491359,17.2127365,5.399169359,19.53520881,2.708369736,8.614363096,18.59164774,8.107635855,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.2705027
G13045910600,Y2008,13045910600,5346,825,1442,2124,288,83,5406,1165,210,363,5406,870,416,15.43209877,26.97343808,13.55932203,3.907721281,21.55012949,3.884572697,6.714761376,16.09322974,7.695153533,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.5389481
G13045910501,Y2013,13045910501,6468,2334,3608,2383,149,31,9006,3724,230,888,9006,1288,459,36.08534323,55.78231293,6.252622744,1.300881242,41.35021097,2.553852987,9.860093271,14.30157673,5.096602265,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483.843823
G13045910501,Y2012,13045910501,6246,2596,3977,2210,143,68,8799,3004,293,1111,8799,1012,405,41.56260006,63.67275056,6.470588235,3.076923077,34.14024321,3.329923855,12.62643482,11.50130697,4.602795772,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507.214189
G13045910501,Y2011,13045910501,6162,2496,4060,2178,126,64,8572,2928,264,1161,8572,951,377,40.50632911,65.8876988,5.785123967,2.938475666,34.15772282,3.07979468,13.54409706,11.09426038,4.398040131,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431.173297
G13045910501,Y2010,13045910501,5819,2057,3344,2137,156,71,8069,2644,316,1152,8069,1105,420,35.34971645,57.46691871,7.2999532049999996,3.3224146,32.76738134,3.91622258,14.27686206,13.69438592,5.205105961,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.836679
G13045910501,Y2009,13045910501,5780,1885,3167,2084,126,78,7856,2479,101,1140,7856,1053,322,32.61245675,54.79238754,6.046065259,3.742802303,31.55549898,1.285641548,14.51120163,13.40376782,4.098778004,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.93041
G13045910501,Y2008,13045910501,6189,1854,3395,2232,162,56,7686,2183,142,1173,7686,961,377,29.95637421,54.85538859,7.258064516,2.508960573,28.40228988,1.847514962,15.26151444,12.50325267,4.905022118,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.8146324
G13045910702,Y2013,13045910702,7422,1171,1976,2609,546,216,7423,803,51,305,7423,1559,1188,15.77741849,26.6235516,20.92755845,8.279034113,10.81772868,0.687053752,4.108850869,21.00229018,16.00431093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492.375477
G13045910702,Y2012,13045910702,7484,843,1514,2695,655,245,7544,743,132,385,7544,1494,958,11.26402993,20.22982362,24.30426716,9.090909091,9.848886532,1.749734889,5.103393425,19.8038176,12.69883351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463.802138
G13045910702,Y2011,13045910702,7202,730,1225,2626,685,272,7250,894,51,325,7250,1617,899,10.13607331,17.00916412,26.08530084,10.35795887,12.33103448,0.703448276,4.482758621,22.30344828,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393.933154
G13045910702,Y2010,13045910702,6813,424,990,2561,627,236,6850,873,0,301,6850,1521,760,6.223396448,14.53104359,24.48262398,9.215150332,12.74452555,0,4.394160584,22.20437956,11.09489051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.154172
G13045910702,Y2009,13045910702,6619,478,934,2504,596,211,6654,644,0,209,6654,1351,779,7.221634688,14.11089288,23.80191693,8.426517572,9.678388939,0,3.140967839,20.3035768,11.70724376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.437562
G13045910702,Y2008,13045910702,6722,491,1004,2579,592,205,6756,662,0,159,6756,1250,892,7.304373698,14.93603094,22.95463358,7.948817371,9.798697454,0,2.353463588,18.50207223,13.20307874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.1705903
G13045911200,Y2013,13045911200,5710,1296,2156,2273,320,55,5720,778,25,27,5720,1007,881,22.69702277,37.75831874,14.0783106,2.419709635,13.6013986,0.437062937,0.472027972,17.6048951,15.4020979,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362.432146
G13045911200,Y2012,13045911200,5691,1146,2090,2258,315,71,5693,778,30,32,5693,979,854,20.13705851,36.72465296,13.95039858,3.144375554,13.6659055,0.526962937,0.562093799,17.19655718,15.00087827,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.531323
G13045911200,Y2011,13045911200,5892,1279,2325,2213,254,78,5895,741,16,47,5895,1232,861,21.70739986,39.46028513,11.47763217,3.524627203,12.56997455,0.271416455,0.797285835,20.89906701,14.60559796,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337.942079
G13045911200,Y2010,13045911200,5919,1226,2235,2251,267,55,5922,667,30,30,5922,1250,953,20.71295827,37.75975672,11.86139494,2.443358507,11.2630868,0.506585613,0.506585613,21.10773387,16.09253631,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230.265221
G13045911200,Y2009,13045911200,5908,1016,2235,2315,280,45,5954,731,33,36,5954,1096,1048,17.19702099,37.83006093,12.0950324,1.943844492,12.27746053,0.554249244,0.604635539,18.40779308,17.60161236,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.355007
G13045911200,Y2008,13045911200,5965,1070,2160,2191,196,56,6012,878,0,24,6012,1184,1028,17.9379715,36.21123219,8.945686901,2.555910543,14.60412508,0,0.399201597,19.69394544,17.09913506,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.1799059
G13045910400,Y2013,13045910400,3269,546,1212,1311,122,40,3269,153,0,18,3269,598,778,16.70235546,37.07555827,9.305873379,3.051106026,4.680330376,0,0.550627103,18.29305598,23.79932701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,875.8648975
G13045910400,Y2012,13045910400,3273,497,1191,1356,143,32,3273,102,0,20,3273,586,740,15.18484571,36.38863428,10.54572271,2.359882006,3.116406966,0,0.611060189,17.90406355,22.60922701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,829.9972039
G13045910400,Y2011,13045910400,3304,639,1358,1357,181,26,3304,251,0,17,3304,591,747,19.3401937,41.10169492,13.33824613,1.915991157,7.5968523,0,0.514527845,17.8874092,22.60895884,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,855.427517
G13045910400,Y2010,13045910400,3408,657,1404,1384,177,52,3408,387,5,46,3408,627,685,19.27816901,41.1971831,12.78901734,3.757225434,11.3556338,0.146713615,1.349765258,18.39788732,20.09976526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,779.0816644
G13045910400,Y2009,13045910400,3510,581,1392,1436,228,91,3510,332,6,113,3510,628,695,16.55270655,39.65811966,15.87743733,6.337047354,9.458689459,0.170940171,3.219373219,17.89173789,19.8005698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,659.947205
G13045910400,Y2008,13045910400,3300,518,1307,1313,152,84,3300,381,7,104,3300,594,568,15.6969697,39.60606061,11.57654227,6.397562833,11.54545455,0.212121212,3.151515152,18,17.21212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,556.7050771
G13113140207,Y2013,13113140207,5265,138,357,2195,1012,585,5265,383,371,257,5265,1058,874,2.621082621,6.780626781,46.1047836,26.65148064,7.274453941,7.046533713,4.881291548,20.09496676,16.60018993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,261.9327935
G13113140207,Y2012,13113140207,5487,161,297,2236,1111,609,5487,430,250,249,5487,1119,741,2.934208128,5.412793876,49.68694097,27.23613596,7.836704939,4.556223802,4.537998907,20.39365774,13.50464735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,271.5954675
G13113140207,Y2011,13113140207,5595,87,199,2195,1223,605,5595,299,273,201,5595,1181,716,1.554959786,3.556747096,55.71753986,27.56264237,5.344057194,4.879356568,3.592493298,21.10813226,12.7971403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,240.2289412
G13113140207,Y2010,13113140207,5489,73,173,2169,1204,648,5489,309,254,264,5489,1164,653,1.329932592,3.151758062,55.50945136,29.87551867,5.6294407,4.627436692,4.809619238,21.20604846,11.89652031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,225.6606019
G13113140207,Y2009,13113140207,5422,41,147,2099,1249,600,5422,389,413,144,5422,1171,575,0.756178532,2.711176688,59.50452596,28.5850405,7.174474364,7.617115456,2.6558465510000002,21.59719661,10.60494283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,181.5096146
G13113140207,Y2008,13113140207,5831,55,107,2120,1304,481,5831,394,385,106,5831,1341,531,0.943234437,1.835019722,61.50943396,22.68867925,6.75698851,6.602641056,1.817870005,22.99777054,9.106499743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109.4112009
G13113140208,Y2013,13113140208,7796,1032,1550,2751,1015,423,7913,1360,669,709,7913,1852,1084,13.23755772,19.88199076,36.8956743,15.37622683,17.18690762,8.454442057,8.95993934,23.4045242,13.69897637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,358.358274
G13113140208,Y2012,13113140208,8094,1155,1768,2747,934,492,8218,1244,680,1085,8218,1857,1257,14.2698295,21.84334075,34.00072807,17.91044776,15.13750304,8.274519348,13.20272572,22.59673887,15.29569238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,367.9593228
G13113140208,Y2011,13113140208,7499,964,1775,2606,999,465,7627,958,419,978,7627,1564,1548,12.85504734,23.66982264,38.33461243,17.84343822,12.56063983,5.493641012,12.82286613,20.50609676,20.29631572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,329.9089117
G13113140208,Y2010,13113140208,7628,777,1629,2617,1096,520,7762,892,484,1174,7762,1638,1382,10.18615627,21.35553225,41.88001528,19.87008024,11.49188354,6.235506313,15.12496779,21.10280855,17.80468951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,309.8366759
G13113140208,Y2009,13113140208,7864,888,1836,2709,1089,510,8004,1218,497,1121,8004,1897,1025,11.29196338,23.34689725,40.19933555,18.82613511,15.2173913,6.209395302,14.00549725,23.70064968,12.80609695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,244.7996667
G13113140208,Y2008,13113140208,7401,525,1175,2649,977,425,7476,1000,392,807,7476,1712,822,7.093635995,15.87623294,36.8818422,16.04379011,13.37613697,5.243445693,10.79454254,22.8999465,10.99518459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,153.0154543
G13113140303,Y2013,13113140303,4587,265,1000,1642,539,318,4587,122,225,298,4587,839,743,5.777196425,21.80074123,32.82582217,19.36662607,2.659690429,4.905166776,6.496620885,18.29082189,16.19795073,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,347.4944634
G13113140303,Y2012,13113140303,4621,346,1116,1692,622,268,4621,130,213,243,4621,933,601,7.487556806,24.15061675,36.76122931,15.8392435,2.813243887,4.609391907,5.258602034,20.19043497,13.00584289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,360.3134986
G13113140303,Y2011,13113140303,4505,316,922,1668,609,216,4508,128,213,229,4508,978,645,7.014428413,20.46614872,36.51079137,12.94964029,2.839396628,4.724933452,5.07985803,21.69476486,14.30789707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,318.700938
G13113140303,Y2010,13113140303,4445,291,790,1656,620,269,4448,133,120,227,4448,939,560,6.546681665,17.7727784,37.43961353,16.24396135,2.990107914,2.697841727,5.103417266,21.11061151,12.58992806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,299.3737772
G13113140303,Y2009,13113140303,4632,310,897,1693,592,285,4639,104,102,192,4639,1011,598,6.692573402,19.36528497,34.96751329,16.83402245,2.24186247,2.198749731,4.138823022,21.79348998,12.8907092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.8006469
G13113140303,Y2008,13113140303,4558,289,486,1718,699,312,4562,315,130,94,4562,1054,607,6.340500219,10.6625713,40.68684517,18.16065192,6.904866287,2.849627356,2.060499781,23.1039018,13.30556773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.1509223
G13113140304,Y2013,13113140304,5729,210,943,2073,832,296,5755,242,113,378,5755,1203,1042,3.66556118,16.4601152,40.13506995,14.27882296,4.205039096,1.963509991,6.568201564,20.90356212,18.10599479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.0803422
G13113140304,Y2012,13113140304,5786,273,969,2118,753,225,5813,310,117,588,5813,1256,866,4.718285517,16.74732112,35.55240793,10.62322946,5.332874591,2.012730088,10.1152589,21.60674351,14.89764321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.0471698
G13113140304,Y2011,13113140304,5974,310,1100,2209,701,243,6007,263,124,602,6007,1442,871,5.189152996,18.41312354,31.73381621,11.00045269,4.378225404,2.064258365,10.02164142,24.00532712,14.49975029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.7399157
G13113140304,Y2010,13113140304,5722,248,876,2091,731,264,5766,226,62,195,5766,1211,790,4.334148899,15.3093324,34.95934959,12.62553802,3.919528269,1.075268817,3.381893861,21.00242803,13.7010059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.8541058
G13113140304,Y2009,13113140304,5762,398,926,2203,667,254,5772,258,121,336,5772,1195,745,6.907323846,16.07080875,30.27689514,11.52973218,4.46985447,2.096327096,5.821205821,20.7033957,12.90713791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.7054171
